Date,Vegetable_Name,Season,Daily_Arrival_MT,Estimated_Sales_MT,Wholesale_Price_Rs_kg,Supply_Status
2019-10-07,Cabbage,Maha,154.86,116.15,77.49,Stable
2019-10-08,Cabbage,Maha,176.21,132.16,68.1,High
2019-10-09,Cabbage,Maha,150.17,112.63,79.91,Stable
2019-10-10,Cabbage,Maha,152.71,114.53,78.58,Stable
2019-10-11,Cabbage,Maha,152.75,114.56,78.56,Stable
2019-10-12,Cabbage,Maha,146.18,109.64,82.09,Stable
2019-10-13,Cabbage,Maha,148.5,111.38,80.81,Stable
2019-10-14,Cabbage,Maha,167.36,125.52,71.7,Stable
2019-10-15,Cabbage,Maha,157.34,118.0,76.27,Stable
2019-10-16,Cabbage,Maha,146.18,109.64,82.09,Stable
2019-10-17,Cabbage,Maha,163.44,122.58,73.42,Stable
2019-10-18,Cabbage,Maha,148.33,111.25,80.9,Stable
2019-10-19,Cabbage,Maha,168.71,126.53,71.13,High
2019-10-20,Cabbage,Maha,167.81,125.86,71.51,High
2019-10-21,Cabbage,Maha,157.42,118.06,76.23,Stable
2019-10-22,Cabbage,Maha,177.78,133.34,67.5,High
2019-10-23,Cabbage,Maha,167.2,125.4,71.77,Stable
2019-10-24,Cabbage,Maha,152.26,114.2,78.81,Stable
2019-10-25,Cabbage,Maha,164.61,123.46,72.9,Stable
2019-10-26,Cabbage,Maha,160.97,120.73,74.55,Stable
2019-10-27,Cabbage,Maha,146.72,110.04,81.79,Stable
2019-10-28,Cabbage,Maha,146.38,109.78,81.98,Stable
2019-10-29,Cabbage,Maha,174.52,130.89,68.76,High
2019-10-30,Cabbage,Maha,151.46,113.6,79.23,Stable
2019-10-31,Cabbage,Maha,148.51,111.38,80.8,Stable
2019-11-01,Cabbage,Maha,157.54,118.16,76.17,Stable
2019-11-02,Cabbage,Maha,151.15,113.36,79.39,Stable
2019-11-03,Cabbage,Maha,170.5,127.88,70.38,High
2019-11-04,Cabbage,Maha,174.57,130.93,68.74,High
2019-11-05,Cabbage,Maha,163.13,122.35,73.56,Stable
2019-11-06,Cabbage,Maha,175.41,131.56,68.41,High
2019-11-07,Cabbage,Maha,156.7,117.52,76.58,Stable
2019-11-08,Cabbage,Maha,154.52,115.89,77.66,Stable
2019-11-09,Cabbage,Maha,158.63,118.97,75.65,Stable
2019-11-10,Cabbage,Maha,155.4,116.55,77.22,Stable
2019-11-11,Cabbage,Maha,152.71,114.53,78.58,Stable
2019-11-12,Cabbage,Maha,177.33,133.0,67.67,High
2019-11-13,Cabbage,Maha,158.56,118.92,75.68,Stable
2019-11-14,Cabbage,Maha,160.54,120.4,74.75,Stable
2019-11-15,Cabbage,Maha,149.11,111.83,80.48,Stable
2019-11-16,Cabbage,Maha,165.68,124.26,72.43,Stable
2019-11-17,Cabbage,Maha,167.06,125.3,71.83,Stable
2019-11-18,Cabbage,Maha,165.56,124.17,72.48,Stable
2019-11-19,Cabbage,Maha,166.9,125.18,71.9,Stable
2019-11-20,Cabbage,Maha,150.34,112.76,79.82,Stable
2019-11-21,Cabbage,Maha,170.94,128.2,70.2,High
2019-11-22,Cabbage,Maha,166.64,124.98,72.01,Stable
2019-11-23,Cabbage,Maha,152.61,114.46,78.63,Stable
2019-11-24,Cabbage,Maha,153.79,115.34,78.03,Stable
2019-11-25,Cabbage,Maha,177.17,132.88,67.73,High
2019-11-26,Cabbage,Maha,152.15,114.11,78.87,Stable
2019-11-27,Cabbage,Maha,151.88,113.91,79.01,Stable
2019-11-28,Cabbage,Maha,157.63,118.22,76.13,Stable
2019-11-29,Cabbage,Maha,148.99,111.74,80.54,Stable
2019-11-30,Cabbage,Maha,165.45,124.09,72.53,Stable
2019-12-01,Cabbage,Maha,177.91,133.43,67.45,High
2019-12-02,Cabbage,Maha,169.56,127.17,70.77,High
2019-12-03,Cabbage,Maha,166.41,124.81,72.11,Stable
2019-12-04,Cabbage,Maha,155.88,116.91,76.98,Stable
2019-12-05,Cabbage,Maha,155.14,116.35,77.35,Stable
2019-12-06,Cabbage,Maha,160.75,120.56,74.65,Stable
2019-12-07,Cabbage,Maha,149.74,112.3,80.14,Stable
2019-12-08,Cabbage,Maha,148.61,111.46,80.75,Stable
2019-12-09,Cabbage,Maha,157.94,118.46,75.98,Stable
2019-12-10,Cabbage,Maha,177.15,132.86,67.74,High
2019-12-11,Cabbage,Maha,146.74,110.06,81.78,Stable
2019-12-12,Cabbage,Maha,164.99,123.74,72.73,Stable
2019-12-13,Cabbage,Maha,150.13,112.6,79.93,Stable
2019-12-14,Cabbage,Maha,158.17,118.63,75.87,Stable
2019-12-15,Cabbage,Maha,155.38,116.54,77.23,Stable
2019-12-16,Cabbage,Maha,146.5,109.88,81.91,Stable
2019-12-17,Cabbage,Maha,161.73,121.3,74.2,Stable
2019-12-18,Cabbage,Maha,160.0,120.0,75.0,Stable
2019-12-19,Cabbage,Maha,151.11,113.33,79.41,Stable
2019-12-20,Cabbage,Maha,175.77,131.83,68.27,High
2019-12-21,Cabbage,Maha,174.24,130.68,68.87,High
2019-12-22,Cabbage,Maha,160.88,120.66,74.59,Stable
2019-12-23,Cabbage,Maha,160.17,120.13,74.92,Stable
2019-12-24,Cabbage,Maha,171.26,128.44,70.07,High
2019-12-25,Cabbage,Maha,172.74,129.56,69.47,High
2019-12-26,Cabbage,Maha,154.84,116.13,77.5,Stable
2019-12-27,Cabbage,Maha,153.16,114.87,78.35,Stable
2019-12-28,Cabbage,Maha,156.86,117.65,76.5,Stable
2019-12-29,Cabbage,Maha,174.77,131.08,68.66,High
2019-12-30,Cabbage,Maha,163.49,122.62,73.4,Stable
2019-12-31,Cabbage,Maha,154.52,115.89,77.66,Stable
2020-01-01,Cabbage,Maha,162.34,121.76,73.92,Stable
2020-01-02,Cabbage,Maha,175.85,131.89,68.24,High
2020-01-03,Cabbage,Maha,152.32,114.24,78.78,Stable
2020-01-04,Cabbage,Maha,147.67,110.75,81.26,Stable
2020-01-05,Cabbage,Maha,174.14,130.6,68.91,High
2020-01-06,Cabbage,Maha,154.0,115.5,77.92,Stable
2020-01-07,Cabbage,Maha,172.89,129.67,69.41,High
2020-01-08,Cabbage,Maha,152.89,114.67,78.49,Stable
2020-01-09,Cabbage,Maha,153.73,115.3,78.06,Stable
2020-01-10,Cabbage,Maha,148.29,111.22,80.92,Stable
2020-01-11,Cabbage,Maha,146.66,110.0,81.82,Stable
2020-01-12,Cabbage,Maha,153.67,115.25,78.09,Stable
2020-01-13,Cabbage,Maha,175.98,131.98,68.19,High
2020-01-14,Cabbage,Maha,149.37,112.03,80.34,Stable
2020-01-15,Cabbage,Maha,150.3,112.72,79.84,Stable
2020-01-16,Cabbage,Maha,151.27,113.45,79.33,Stable
2020-01-17,Cabbage,Maha,149.78,112.34,80.12,Stable
2020-01-18,Cabbage,Maha,167.69,125.77,71.56,Stable
2020-01-19,Cabbage,Maha,155.22,116.42,77.31,Stable
2020-01-20,Cabbage,Maha,162.84,122.13,73.69,Stable
2020-01-21,Cabbage,Maha,154.56,115.92,77.64,Stable
2020-01-22,Cabbage,Maha,171.99,128.99,69.77,High
2020-01-23,Cabbage,Maha,170.29,127.72,70.47,High
2020-01-24,Cabbage,Maha,171.28,128.46,70.06,High
2020-01-25,Cabbage,Maha,150.36,112.77,79.81,Stable
2020-01-26,Cabbage,Maha,148.75,111.56,80.67,Stable
2020-01-27,Cabbage,Maha,163.49,122.62,73.4,Stable
2020-01-28,Cabbage,Maha,157.21,117.91,76.33,Stable
2020-01-29,Cabbage,Maha,147.2,110.4,81.52,Stable
2020-01-30,Cabbage,Maha,151.88,113.91,79.01,Stable
2020-01-31,Cabbage,Maha,167.34,125.5,71.71,Stable
2020-02-01,Cabbage,Maha,161.05,120.79,74.51,Stable
2020-02-02,Cabbage,Maha,171.21,128.41,70.09,High
2020-02-03,Cabbage,Maha,171.67,128.75,69.9,High
2020-02-04,Cabbage,Maha,169.13,126.85,70.95,High
2020-02-05,Cabbage,Maha,165.56,124.17,72.48,Stable
2020-02-06,Cabbage,Maha,168.26,126.2,71.32,High
2020-02-07,Cabbage,Maha,169.2,126.9,70.92,High
2020-02-08,Cabbage,Maha,155.46,116.6,77.19,Stable
2020-02-09,Cabbage,Maha,159.74,119.8,75.12,Stable
2020-02-10,Cabbage,Maha,161.81,121.36,74.16,Stable
2020-02-11,Cabbage,Maha,176.06,132.05,68.16,High
2020-02-12,Cabbage,Maha,149.94,112.46,80.03,Stable
2020-02-13,Cabbage,Maha,167.81,125.86,71.51,High
2020-02-14,Cabbage,Maha,154.34,115.76,77.75,Stable
2020-02-15,Cabbage,Maha,164.34,123.26,73.02,Stable
2020-02-16,Cabbage,Maha,161.86,121.4,74.14,Stable
2020-02-17,Cabbage,Maha,148.61,111.46,80.75,Stable
2020-02-18,Cabbage,Maha,158.5,118.88,75.71,Stable
2020-02-19,Cabbage,Maha,155.48,116.61,77.18,Stable
2020-02-20,Cabbage,Maha,174.72,131.04,68.68,High
2020-02-21,Cabbage,Maha,166.81,125.11,71.94,Stable
2020-02-22,Cabbage,Maha,147.46,110.6,81.38,Stable
2020-02-23,Cabbage,Maha,155.14,116.35,77.35,Stable
2020-02-24,Cabbage,Maha,163.31,122.48,73.48,Stable
2020-02-25,Cabbage,Maha,154.94,116.2,77.45,Stable
2020-02-26,Cabbage,Maha,157.34,118.0,76.27,Stable
2020-02-27,Cabbage,Maha,147.53,110.65,81.34,Stable
2020-02-28,Cabbage,Maha,167.67,125.75,71.57,Stable
2020-02-29,Cabbage,Maha,147.64,110.73,81.28,Stable
2020-03-01,Cabbage,Maha,150.3,112.72,79.84,Stable
2020-03-02,Cabbage,Maha,153.2,114.9,78.33,Stable
2020-03-03,Cabbage,Maha,157.05,117.79,76.41,Stable
2020-03-04,Cabbage,Maha,166.23,124.67,72.19,Stable
2020-03-05,Cabbage,Maha,151.19,113.39,79.37,Stable
2020-03-06,Cabbage,Maha,171.48,128.61,69.98,High
2020-03-07,Cabbage,Maha,177.44,133.08,67.63,High
2020-03-08,Cabbage,Maha,147.78,110.84,81.2,Stable
2020-03-09,Cabbage,Maha,158.25,118.69,75.83,Stable
2020-03-10,Cabbage,Maha,164.38,123.28,73.0,Stable
2020-03-11,Cabbage,Maha,154.42,115.82,77.71,Stable
2020-03-12,Cabbage,Maha,162.4,121.8,73.89,Stable
2020-03-13,Cabbage,Maha,171.9,128.93,69.81,High
2020-03-14,Cabbage,Maha,156.21,117.16,76.82,Stable
2020-03-15,Cabbage,Maha,151.17,113.38,79.38,Stable
2020-03-16,Cabbage,Maha,147.98,110.98,81.09,Stable
2020-03-17,Cabbage,Maha,171.38,128.54,70.02,High
2020-03-18,Cabbage,Maha,175.7,131.77,68.3,High
2020-03-19,Cabbage,Maha,166.55,124.91,72.05,Stable
2020-03-20,Cabbage,Maha,173.64,130.23,69.11,High
2020-03-21,Cabbage,Maha,168.3,126.22,71.3,High
2020-03-22,Cabbage,Maha,159.91,119.93,75.04,Stable
2020-03-23,Cabbage,Maha,146.84,110.13,81.72,Stable
2020-03-24,Cabbage,Maha,164.34,123.26,73.02,Stable
2020-03-25,Cabbage,Maha,163.69,122.77,73.31,Stable
2020-03-26,Cabbage,Maha,163.47,122.6,73.41,Stable
2020-03-27,Cabbage,Maha,157.07,117.8,76.4,Stable
2020-03-28,Cabbage,Maha,148.0,111.0,81.08,Stable
2020-03-29,Cabbage,Maha,174.67,131.0,68.7,High
2020-03-30,Cabbage,Maha,157.89,118.42,76.0,Stable
2020-03-31,Cabbage,Maha,160.79,120.59,74.63,Stable
2020-04-01,Cabbage,Off-season,35.37,26.53,113.09,Low
2020-04-02,Cabbage,Off-season,34.17,25.63,117.06,Low
2020-04-03,Cabbage,Off-season,35.25,26.44,113.47,Low
2020-04-04,Cabbage,Off-season,37.41,28.06,106.93,Low
2020-04-05,Cabbage,Off-season,35.63,26.72,112.27,Low
2020-04-06,Cabbage,Off-season,37.64,28.23,106.26,Low
2020-04-07,Cabbage,Off-season,35.35,26.51,113.14,Low
2020-04-08,Cabbage,Off-season,37.3,27.98,107.23,Low
2020-04-09,Cabbage,Off-season,32.57,24.43,122.8,Low
2020-04-10,Cabbage,Off-season,35.84,26.88,111.62,Low
2020-04-11,Cabbage,Off-season,34.06,25.54,117.43,Low
2020-04-12,Cabbage,Off-season,36.05,27.04,110.97,Low
2020-04-13,Cabbage,Off-season,37.84,28.38,105.71,Low
2020-04-14,Cabbage,Off-season,35.45,26.59,112.84,Low
2020-04-15,Cabbage,Off-season,34.69,26.02,115.32,Low
2020-04-16,Cabbage,Off-season,32.43,24.32,123.36,Low
2020-04-17,Cabbage,Off-season,33.98,25.48,117.7,Low
2020-04-18,Cabbage,Off-season,38.11,28.58,104.96,Low
2020-04-19,Cabbage,Off-season,33.73,25.3,118.58,Low
2020-04-20,Cabbage,Off-season,33.33,25.0,120.02,Low
2020-04-21,Cabbage,Off-season,34.0,25.5,117.66,Low
2020-04-22,Cabbage,Off-season,33.29,24.97,120.17,Low
2020-04-23,Cabbage,Off-season,38.0,28.5,105.27,Low
2020-04-24,Cabbage,Off-season,34.67,26.0,115.36,Low
2020-04-25,Cabbage,Off-season,39.43,29.57,101.44,Low
2020-04-26,Cabbage,Off-season,38.16,28.62,104.82,Low
2020-04-27,Cabbage,Off-season,36.77,27.58,108.78,Low
2020-04-28,Cabbage,Off-season,38.16,28.62,104.83,Low
2020-04-29,Cabbage,Off-season,36.42,27.32,109.82,Low
2020-04-30,Cabbage,Off-season,32.72,24.54,122.24,Low
2020-05-01,Cabbage,Yala,97.16,72.87,82.34,Stable
2020-05-02,Cabbage,Yala,101.59,76.19,78.75,Stable
2020-05-03,Cabbage,Yala,105.51,79.13,75.82,Stable
2020-05-04,Cabbage,Yala,98.69,74.02,81.06,Stable
2020-05-05,Cabbage,Yala,113.8,85.35,70.3,Stable
2020-05-06,Cabbage,Yala,108.46,81.34,73.76,Stable
2020-05-07,Cabbage,Yala,111.48,83.61,71.76,Stable
2020-05-08,Cabbage,Yala,99.9,74.93,80.08,Stable
2020-05-09,Cabbage,Yala,104.14,78.1,76.82,Stable
2020-05-10,Cabbage,Yala,109.83,82.37,72.84,Stable
2020-05-11,Cabbage,Yala,110.48,82.86,72.41,Stable
2020-05-12,Cabbage,Yala,98.24,73.68,81.43,Stable
2020-05-13,Cabbage,Yala,102.41,76.81,78.12,Stable
2020-05-14,Cabbage,Yala,116.31,87.23,68.78,Stable
2020-05-15,Cabbage,Yala,110.41,82.81,72.46,Stable
2020-05-16,Cabbage,Yala,98.29,73.72,81.39,Stable
2020-05-17,Cabbage,Yala,107.48,80.61,74.43,Stable
2020-05-18,Cabbage,Yala,106.03,79.52,75.45,Stable
2020-05-19,Cabbage,Yala,108.3,81.22,73.87,Stable
2020-05-20,Cabbage,Yala,104.06,78.04,76.88,Stable
2020-05-21,Cabbage,Yala,98.1,73.57,81.55,Stable
2020-05-22,Cabbage,Yala,108.65,81.49,73.63,Stable
2020-05-23,Cabbage,Yala,113.91,85.43,70.23,Stable
2020-05-24,Cabbage,Yala,105.4,79.05,75.9,Stable
2020-05-25,Cabbage,Yala,114.58,85.94,69.82,Stable
2020-05-26,Cabbage,Yala,112.11,84.08,71.36,Stable
2020-05-27,Cabbage,Yala,110.5,82.88,72.4,Stable
2020-05-28,Cabbage,Yala,105.15,78.86,76.08,Stable
2020-05-29,Cabbage,Yala,102.6,76.95,77.97,Stable
2020-05-30,Cabbage,Yala,103.82,77.86,77.06,Stable
2020-05-31,Cabbage,Yala,103.32,77.49,77.43,Stable
2020-06-01,Cabbage,Yala,98.9,74.18,80.89,Stable
2020-06-02,Cabbage,Yala,117.2,87.9,68.26,Stable
2020-06-03,Cabbage,Yala,117.2,87.9,68.26,Stable
2020-06-04,Cabbage,Yala,103.41,77.56,77.36,Stable
2020-06-05,Cabbage,Yala,109.17,81.88,73.28,Stable
2020-06-06,Cabbage,Yala,104.13,78.1,76.83,Stable
2020-06-07,Cabbage,Yala,113.14,84.86,70.71,Stable
2020-06-08,Cabbage,Yala,97.32,72.99,82.2,Stable
2020-06-09,Cabbage,Yala,112.58,84.44,71.06,Stable
2020-06-10,Cabbage,Yala,108.67,81.5,73.62,Stable
2020-06-11,Cabbage,Yala,99.78,74.84,80.18,Stable
2020-06-12,Cabbage,Yala,112.26,84.2,71.26,Stable
2020-06-13,Cabbage,Yala,104.67,78.5,76.43,Stable
2020-06-14,Cabbage,Yala,117.34,88.0,68.18,Stable
2020-06-15,Cabbage,Yala,97.23,72.92,82.28,Stable
2020-06-16,Cabbage,Yala,98.79,74.09,80.98,Stable
2020-06-17,Cabbage,Yala,100.54,75.4,79.57,Stable
2020-06-18,Cabbage,Yala,112.74,84.56,70.96,Stable
2020-06-19,Cabbage,Yala,113.12,84.84,70.72,Stable
2020-06-20,Cabbage,Yala,111.62,83.72,71.67,Stable
2020-06-21,Cabbage,Yala,103.53,77.65,77.27,Stable
2020-06-22,Cabbage,Yala,107.98,80.98,74.09,Stable
2020-06-23,Cabbage,Yala,99.17,74.38,80.67,Stable
2020-06-24,Cabbage,Yala,107.72,80.79,74.27,Stable
2020-06-25,Cabbage,Yala,101.7,76.28,78.66,Stable
2020-06-26,Cabbage,Yala,112.77,84.58,70.94,Stable
2020-06-27,Cabbage,Yala,106.21,79.66,75.32,Stable
2020-06-28,Cabbage,Yala,118.01,88.51,67.79,Stable
2020-06-29,Cabbage,Yala,109.45,82.09,73.09,Stable
2020-06-30,Cabbage,Yala,114.32,85.74,69.98,Stable
2020-07-01,Cabbage,Yala,99.35,74.51,80.52,Stable
2020-07-02,Cabbage,Yala,102.22,76.66,78.26,Stable
2020-07-03,Cabbage,Yala,105.62,79.22,75.74,Stable
2020-07-04,Cabbage,Yala,114.04,85.53,70.15,Stable
2020-07-05,Cabbage,Yala,104.07,78.05,76.87,Stable
2020-07-06,Cabbage,Yala,118.54,88.9,67.49,Stable
2020-07-07,Cabbage,Yala,105.22,78.91,76.03,Stable
2020-07-08,Cabbage,Yala,115.24,86.43,69.42,Stable
2020-07-09,Cabbage,Yala,113.77,85.33,70.32,Stable
2020-07-10,Cabbage,Yala,98.39,73.79,81.31,Stable
2020-07-11,Cabbage,Yala,104.51,78.38,76.55,Stable
2020-07-12,Cabbage,Yala,110.56,82.92,72.36,Stable
2020-07-13,Cabbage,Yala,106.1,79.57,75.4,Stable
2020-07-14,Cabbage,Yala,97.85,73.39,81.76,Stable
2020-07-15,Cabbage,Yala,101.7,76.28,78.66,Stable
2020-07-16,Cabbage,Yala,101.14,75.86,79.1,Stable
2020-07-17,Cabbage,Yala,111.05,83.29,72.04,Stable
2020-07-18,Cabbage,Yala,100.26,75.2,79.79,Stable
2020-07-19,Cabbage,Yala,108.9,81.68,73.46,Stable
2020-07-20,Cabbage,Yala,101.24,75.93,79.02,Stable
2020-07-21,Cabbage,Yala,104.21,78.16,76.77,Stable
2020-07-22,Cabbage,Yala,107.73,80.8,74.26,Stable
2020-07-23,Cabbage,Yala,112.61,84.46,71.04,Stable
2020-07-24,Cabbage,Yala,97.09,72.82,82.4,Stable
2020-07-25,Cabbage,Yala,98.06,73.54,81.58,Stable
2020-07-26,Cabbage,Yala,104.52,78.39,76.54,Stable
2020-07-27,Cabbage,Yala,113.17,84.88,70.69,Stable
2020-07-28,Cabbage,Yala,116.98,87.74,68.39,Stable
2020-07-29,Cabbage,Yala,103.72,77.79,77.13,Stable
2020-07-30,Cabbage,Yala,117.35,88.01,68.17,Stable
2020-07-31,Cabbage,Yala,97.99,73.49,81.64,Stable
2020-08-01,Cabbage,Yala,106.2,79.65,75.33,Stable
2020-08-02,Cabbage,Yala,100.08,75.06,79.94,Stable
2020-08-03,Cabbage,Yala,107.43,80.57,74.47,Stable
2020-08-04,Cabbage,Yala,117.54,88.16,68.06,Stable
2020-08-05,Cabbage,Yala,98.67,74.0,81.08,Stable
2020-08-06,Cabbage,Yala,100.73,75.55,79.42,Stable
2020-08-07,Cabbage,Yala,107.66,80.74,74.31,Stable
2020-08-08,Cabbage,Yala,110.45,82.84,72.43,Stable
2020-08-09,Cabbage,Yala,106.06,79.54,75.43,Stable
2020-08-10,Cabbage,Yala,107.86,80.9,74.17,Stable
2020-08-11,Cabbage,Yala,104.79,78.59,76.34,Stable
2020-08-12,Cabbage,Yala,98.85,74.14,80.93,Stable
2020-08-13,Cabbage,Yala,98.7,74.03,81.05,Stable
2020-08-14,Cabbage,Yala,109.41,82.06,73.12,Stable
2020-08-15,Cabbage,Yala,109.16,81.87,73.29,Stable
2020-08-16,Cabbage,Yala,109.38,82.04,73.14,Stable
2020-08-17,Cabbage,Yala,118.61,88.96,67.45,Stable
2020-08-18,Cabbage,Yala,114.01,85.51,70.17,Stable
2020-08-19,Cabbage,Yala,109.66,82.24,72.95,Stable
2020-08-20,Cabbage,Yala,105.86,79.4,75.57,Stable
2020-08-21,Cabbage,Yala,107.14,80.36,74.67,Stable
2020-08-22,Cabbage,Yala,116.36,87.27,68.75,Stable
2020-08-23,Cabbage,Yala,106.82,80.11,74.89,Stable
2020-08-24,Cabbage,Yala,106.94,80.2,74.81,Stable
2020-08-25,Cabbage,Yala,101.19,75.89,79.06,Stable
2020-08-26,Cabbage,Yala,105.0,78.75,76.19,Stable
2020-08-27,Cabbage,Yala,110.97,83.23,72.09,Stable
2020-08-28,Cabbage,Yala,108.2,81.15,73.94,Stable
2020-08-29,Cabbage,Yala,109.66,82.24,72.95,Stable
2020-08-30,Cabbage,Yala,101.59,76.19,78.75,Stable
2020-08-31,Cabbage,Yala,108.86,81.64,73.49,Stable
2020-09-01,Cabbage,Off-season,37.9,28.42,105.53,Low
2020-09-02,Cabbage,Off-season,36.94,27.7,108.27,Low
2020-09-03,Cabbage,Off-season,33.85,25.39,118.18,Low
2020-09-04,Cabbage,Off-season,34.81,26.11,114.9,Low
2020-09-05,Cabbage,Off-season,35.83,26.87,111.64,Low
2020-09-06,Cabbage,Off-season,34.08,25.56,117.38,Low
2020-09-07,Cabbage,Off-season,38.11,28.58,104.97,Low
2020-09-08,Cabbage,Off-season,38.39,28.79,104.19,Low
2020-09-09,Cabbage,Off-season,34.59,25.94,115.64,Low
2020-09-10,Cabbage,Off-season,36.71,27.53,108.96,Low
2020-09-11,Cabbage,Off-season,34.35,25.76,116.44,Low
2020-09-12,Cabbage,Off-season,32.42,24.32,123.37,Low
2020-09-13,Cabbage,Off-season,34.27,25.7,116.72,Low
2020-09-14,Cabbage,Off-season,34.75,26.06,115.11,Low
2020-09-15,Cabbage,Off-season,35.0,26.25,114.29,Low
2020-09-16,Cabbage,Off-season,35.62,26.71,112.29,Low
2020-09-17,Cabbage,Off-season,38.16,28.62,104.82,Low
2020-09-18,Cabbage,Off-season,37.75,28.31,105.96,Low
2020-09-19,Cabbage,Off-season,34.93,26.2,114.52,Low
2020-09-20,Cabbage,Off-season,34.86,26.14,114.73,Low
2020-09-21,Cabbage,Off-season,35.55,26.66,112.51,Low
2020-09-22,Cabbage,Off-season,35.83,26.87,111.64,Low
2020-09-23,Cabbage,Off-season,38.47,28.85,103.99,Low
2020-09-24,Cabbage,Off-season,37.54,28.16,106.55,Low
2020-09-25,Cabbage,Off-season,33.43,25.07,119.66,Low
2020-09-26,Cabbage,Off-season,33.75,25.31,118.51,Low
2020-09-27,Cabbage,Off-season,36.54,27.4,109.46,Low
2020-09-28,Cabbage,Off-season,37.09,27.82,107.84,Low
2020-09-29,Cabbage,Off-season,37.71,28.28,106.06,Low
2020-09-30,Cabbage,Off-season,37.48,28.11,106.73,Low
2020-10-01,Cabbage,Maha,164.11,123.08,73.12,Stable
2020-10-02,Cabbage,Maha,175.72,131.79,68.29,High
2020-10-03,Cabbage,Maha,168.42,126.32,71.25,High
2020-10-04,Cabbage,Maha,150.21,112.66,79.89,Stable
2020-10-05,Cabbage,Maha,147.24,110.43,81.5,Stable
2020-10-06,Cabbage,Maha,150.32,112.74,79.83,Stable
2020-10-07,Cabbage,Maha,174.77,131.08,68.66,High
2020-10-08,Cabbage,Maha,146.97,110.23,81.65,Stable
2020-10-09,Cabbage,Maha,150.34,112.76,79.82,Stable
2020-10-10,Cabbage,Maha,174.27,130.7,68.86,High
2020-10-11,Cabbage,Maha,164.63,123.47,72.89,Stable
2020-10-12,Cabbage,Maha,171.58,128.68,69.94,High
2020-10-13,Cabbage,Maha,159.11,119.33,75.42,Stable
2020-10-14,Cabbage,Maha,155.56,116.67,77.14,Stable
2020-10-15,Cabbage,Maha,169.06,126.8,70.98,High
2020-10-16,Cabbage,Maha,162.54,121.9,73.83,Stable
2020-10-17,Cabbage,Maha,174.67,131.0,68.7,High
2020-10-18,Cabbage,Maha,156.37,117.28,76.74,Stable
2020-10-19,Cabbage,Maha,152.71,114.53,78.58,Stable
2020-10-20,Cabbage,Maha,154.12,115.59,77.86,Stable
2020-10-21,Cabbage,Maha,158.27,118.7,75.82,Stable
2020-10-22,Cabbage,Maha,156.43,117.32,76.71,Stable
2020-10-23,Cabbage,Maha,154.32,115.74,77.76,Stable
2020-10-24,Cabbage,Maha,151.48,113.61,79.22,Stable
2020-10-25,Cabbage,Maha,147.42,110.56,81.4,Stable
2020-10-26,Cabbage,Maha,149.33,112.0,80.36,Stable
2020-10-27,Cabbage,Maha,171.4,128.55,70.01,High
2020-10-28,Cabbage,Maha,157.73,118.3,76.08,Stable
2020-10-29,Cabbage,Maha,165.52,124.14,72.5,Stable
2020-10-30,Cabbage,Maha,157.27,117.95,76.3,Stable
2020-10-31,Cabbage,Maha,154.2,115.65,77.82,Stable
2020-11-01,Cabbage,Maha,173.46,130.1,69.18,High
2020-11-02,Cabbage,Maha,156.64,117.48,76.61,Stable
2020-11-03,Cabbage,Maha,159.3,119.48,75.33,Stable
2020-11-04,Cabbage,Maha,172.79,129.59,69.45,High
2020-11-05,Cabbage,Maha,164.41,123.31,72.99,Stable
2020-11-06,Cabbage,Maha,145.65,109.24,82.39,Stable
2020-11-07,Cabbage,Maha,175.21,131.41,68.49,High
2020-11-08,Cabbage,Maha,167.39,125.54,71.69,Stable
2020-11-09,Cabbage,Maha,148.42,111.32,80.85,Stable
2020-11-10,Cabbage,Maha,172.02,129.02,69.76,High
2020-11-11,Cabbage,Maha,173.81,130.36,69.04,High
2020-11-12,Cabbage,Maha,151.15,113.36,79.39,Stable
2020-11-13,Cabbage,Maha,152.38,114.28,78.75,Stable
2020-11-14,Cabbage,Maha,161.25,120.94,74.42,Stable
2020-11-15,Cabbage,Maha,160.79,120.59,74.63,Stable
2020-11-16,Cabbage,Maha,150.66,113.0,79.65,Stable
2020-11-17,Cabbage,Maha,150.98,113.23,79.48,Stable
2020-11-18,Cabbage,Maha,172.27,129.2,69.66,High
2020-11-19,Cabbage,Maha,168.82,126.62,71.08,High
2020-11-20,Cabbage,Maha,175.28,131.46,68.46,High
2020-11-21,Cabbage,Maha,151.92,113.94,78.99,Stable
2020-11-22,Cabbage,Maha,168.49,126.37,71.22,High
2020-11-23,Cabbage,Maha,147.26,110.44,81.49,Stable
2020-11-24,Cabbage,Maha,159.34,119.5,75.31,Stable
2020-11-25,Cabbage,Maha,151.29,113.47,79.32,Stable
2020-11-26,Cabbage,Maha,175.88,131.91,68.23,High
2020-11-27,Cabbage,Maha,167.25,125.44,71.75,Stable
2020-11-28,Cabbage,Maha,157.15,117.86,76.36,Stable
2020-11-29,Cabbage,Maha,152.65,114.49,78.61,Stable
2020-11-30,Cabbage,Maha,156.33,117.25,76.76,Stable
2020-12-01,Cabbage,Maha,167.22,125.42,71.76,Stable
2020-12-02,Cabbage,Maha,163.33,122.5,73.47,Stable
2020-12-03,Cabbage,Maha,157.83,118.37,76.03,Stable
2020-12-04,Cabbage,Maha,168.87,126.65,71.06,High
2020-12-05,Cabbage,Maha,145.72,109.29,82.35,Stable
